Unnamed: 0,ID,Source,Severity,Start_Time,End_Time,Start_Lat,Start_Lng,End_Lat,End_Lng,Distance(mi),Description,Street,City,County,State,Zipcode,Country,Timezone,Airport_Code,Weather_Timestamp,Temperature(F),Wind_Chill(F),Humidity(%),Pressure(in),Visibility(mi),Wind_Direction,Wind_Speed(mph),Precipitation(in),Weather_Condition,Sunrise_Sunset,Civil_Twilight,Nautical_Twilight,Astronomical_Twilight,Feature_Category,Year,Month,Day,Hour,Minute,Second,Hour_Category,Weekday,Precipitation(in)_positive,Pressure(in)_positive
4252588,204,0,2,2022-04-11 12:24:00,854,25.92705845820461,-80.20690083465477,25.931218458204608,-80.20431083465478,0.329,557,813,294,139,8,460,0,1,151,848,0.3,0.3,-0.27586206896551724,8166.804507433816,0.0,11,1.0,0.0,21,0,0,0,0,4,2022,4,11,12,24,0,2,1,1.0,8.131782945736438
4436032,258,0,2,2022-09-15 10:53:00,1050,31.791313,-106.285274,31.7913,-106.28509,0.011,433,645,137,69,35,788,0,2,89,1041,0.4,0.4,-0.27586206896551724,629.6012995821415,0.0,13,-0.2857142857142857,0.0,6,0,0,0,0,10,2022,9,15,10,53,0,1,4,1.0,4.906976744186048
6942281,1035,0,2,2020-05-30 14:27:00,207,37.808253,-122.366974,37.808253,-122.366974,0.0,247,800,424,199,3,1026,0,3,232,207,0.1,0.1,0.08275862068965517,7190.454935959642,0.0,16,1.2857142857142858,0.0,21,0,0,0,0,4,2020,5,30,14,27,0,2,2,1.0,7.93023255813954
5396927,534,0,2,2022-07-10 00:59:30,976,40.733407,-74.05449899999998,40.739295,-74.064003,0.643,1194,874,230,103,26,18,0,1,170,967,0.16666666666666666,0.16666666666666666,0.027586206896551724,7226.183650080901,0.0,0,-1.1428571428571428,0.0,6,1,1,1,1,2,2022,7,10,0,59,30,0,3,1.0,7.9379844961240345
6574578,905,0,2,2020-11-25 15:02:00,325,33.973614000000005,-118.123858,33.921794,-118.083455,4.263999999999999,1049,763,269,127,3,888,0,3,55,325,-0.1,-0.1,0.08275862068965517,6772.662532933468,0.0,16,-0.14285714285714285,0.0,6,0,0,0,0,4,2020,11,25,15,2,0,2,6,1.0,7.837209302325586
6401382,852,0,2,2021-01-23 02:32:00,405,30.264979,-97.746598,30.26686,-97.745898,0.1369999999999999,574,465,22,227,35,780,0,0,17,404,-0.5666666666666667,-0.5666666666666667,0.7724137931034483,5319.579344911059,-3.0,5,-0.42857142857142855,0.0,3,1,1,1,1,2,2021,1,23,2,32,0,0,2,1.0,7.472868217054269
4150316,169,0,2,2022-05-26 23:43:30,928,28.3578050135214,-81.50485396346326,28.3573250135214,-81.49633396346327,0.519,944,1019,357,166,8,358,0,1,194,920,0.3,0.3,0.5793103448275863,7226.183650080901,0.0,12,0.2857142857142857,0.0,25,1,1,1,1,2,2022,5,26,23,43,30,3,4,1.0,7.9379844961240345
5434876,547,0,2,2021-11-13 21:50:00,662,40.040669,-76.692297,40.034133,-76.695819,0.489,327,258,317,251,32,115,0,1,195,658,-0.8333333333333334,-1.1,-0.05517241379310345,6057.405386835217,0.0,16,1.1428571428571428,0.0,6,1,1,1,1,8,2021,11,13,21,50,0,3,2,1.0,7.666666666666672
6972338,1054,0,2,2020-05-11 16:14:05,187,38.8946,-76.95302,38.8946,-76.95302,0.0,80,537,507,61,6,156,0,1,357,187,-0.3,-0.3,-0.5793103448275863,6182.720026297021,0.0,9,1.8571428571428572,0.0,26,0,0,0,0,4,2020,5,11,16,14,5,2,1,1.0,7.697674418604656
5869708,676,0,2,2021-10-22 14:17:01,633,25.766087,-80.23893000000002,25.765222,-80.237299,0.118,1145,408,294,139,8,397,0,1,202,628,0.4666666666666667,0.4666666666666667,0.5793103448275863,7298.06868634849,0.0,0,-1.1428571428571428,0.0,33,0,0,0,0,2,2021,10,22,14,17,1,2,0,1.0,7.953488372093027
7675764,1253,0,2,2019-05-20 14:39:48,16,42.35689,-83.07951,42.36103,-83.07311,0.434,180,646,116,241,19,593,0,1,71,16,-0.4,-0.4,-0.08275862068965517,5126.492481855747,0.0,17,0.8571428571428571,0.0,3,0,0,0,0,4,2019,5,20,14,39,48,2,1,1.0,7.418604651162796
5691804,610,0,2,2021-11-28 11:59:00,677,38.635856,-121.328156,38.635532,-121.32808500000002,0.023,4,148,55,194,3,1087,0,3,191,673,-0.13333333333333333,-0.13333333333333333,-0.05517241379310345,7855.709681338997,0.0,5,-0.42857142857142855,0.0,6,0,0,0,0,2,2021,11,28,11,59,0,1,3,1.0,8.06976744186047
5497239,560,0,2,2021-10-05 18:56:00,609,30.325589,-97.744959,30.325728,-97.745244,0.02,466,169,22,227,35,786,0,0,17,605,0.6333333333333333,0.6333333333333333,-0.9379310344827586,5099.374265581323,0.0,15,-0.14285714285714285,0.0,6,0,0,0,0,2,2021,10,5,18,56,0,3,5,1.0,7.410852713178299
7683506,1256,0,2,2019-06-03 07:57:11,19,39.857093,-105.053316,39.86362,-105.05651,0.482,238,624,521,1,4,791,0,2,31,19,-0.3,-0.3,0.13793103448275862,135.89873461802364,0.0,0,-1.1428571428571428,0.0,25,0,0,0,0,4,2019,6,3,7,57,11,1,1,1.0,3.627906976744188
6782927,971,0,2,2020-12-07 19:47:00,336,36.963437,-121.80948,36.963636,-121.809098,0.025,336,160,511,205,3,1061,0,3,358,336,-0.4666666666666667,-0.4666666666666667,-0.30344827586206896,7406.971689971295,0.0,8,-0.42857142857142855,0.0,6,1,1,1,1,7,2020,12,7,19,47,0,3,1,1.0,7.976744186046516
5945876,698,0,2,2021-11-19 18:05:26,670,36.182841,-86.812403,36.183594,-86.81233,0.052,343,4,320,56,34,558,0,0,33,666,-0.8,-0.8,-0.4413793103448276,6571.204888078576,0.0,7,-0.7142857142857143,0.0,6,1,1,1,1,10,2021,11,19,18,5,26,3,0,1.0,7.7906976744186105
6063511,736,0,2,2021-11-11 15:46:20,656,36.104401,-95.913173,36.104397,-95.913288,0.006,311,93,493,229,30,712,0,0,286,650,-0.2,-0.2,-0.8275862068965517,5375.805900310488,0.0,15,-0.42857142857142855,0.0,6,0,0,0,0,2,2021,11,11,15,46,20,2,4,1.0,7.488372093023261
5767223,634,0,2,2021-04-28 06:34:57,481,30.026509000000004,-90.009263,30.025712,-90.01209899999998,0.178,480,711,325,167,16,689,0,0,222,478,0.26666666666666666,0.26666666666666666,0.7448275862068966,7443.561198150738,0.0,11,-0.2857142857142857,0.0,25,0,0,0,0,4,2021,4,28,6,34,57,1,6,1.0,7.984496124031013
5958825,702,0,2,2021-06-24 17:04:18,537,44.954898,-93.073838,44.952704,-93.087608,0.69,1019,812,414,187,20,621,0,0,323,534,0.5333333333333333,0.5333333333333333,-0.08275862068965517,4482.282392450583,0.0,5,0.5714285714285714,0.0,6,0,0,0,0,4,2021,6,24,17,4,18,2,4,1.0,7.224806201550392
3826160,53,0,2,2022-01-17 10:49:30,744,33.235563,-87.576693,33.239502,-87.577873,0.281,1111,208,344,230,0,550,0,0,330,739,-0.9333333333333333,-1.2,0.27586206896551724,7048.955489115235,0.0,9,0.8571428571428571,0.0,3,0,0,0,0,8,2022,1,17,10,49,30,1,1,1.0,7.899224806201554
4157434,172,0,2,2022-10-03 06:33:29,1070,25.679319,-80.423714,25.67869,-80.423698,0.043,723,938,294,139,8,482,0,1,335,1061,0.1,0.1,0.7172413793103448,7084.118889684592,0.0,9,-0.2857142857142857,0.0,21,1,1,0,0,2,2022,10,3,6,33,29,1,1,1.0,7.906976744186051
4992181,421,0,2,2022-05-27 13:47:04,930,27.793068,-82.334981,27.791208,-82.335001,0.129,1069,452,399,99,8,502,0,1,338,923,0.6666666666666666,0.6666666666666666,0.0,7370.526722608653,0.0,18,0.7142857142857143,0.0,6,0,0,0,0,2,2022,5,27,13,47,4,2,0,1.0,7.968992248062019
5879274,678,0,2,2021-11-07 20:11:26,651,25.942937,-80.196954,25.943248,-80.19697099999998,0.022,627,272,294,139,8,474,0,1,151,647,-0.06666666666666667,-0.06666666666666667,0.41379310344827586,7517.175566162688,0.0,8,-0.2857142857142857,0.0,6,1,1,1,1,2,2021,11,7,20,11,26,3,3,1.0,8.000000000000005
4148412,167,0,2,2023-01-27 19:50:00,1245,33.754377000000005,-117.851957,33.754227,-117.853588,0.094,35,242,434,166,3,973,0,3,315,1234,-0.4,-0.4,-0.08275862068965517,7154.868188386047,0.0,0,-1.1428571428571428,0.0,6,1,1,1,1,2,2023,1,27,19,50,0,3,0,1.0,7.922480620155043
5477108,555,0,2,2021-10-16 08:34:00,619,34.129656,-117.90755,34.129855,-117.907549,0.014,609,232,23,127,3,921,0,3,90,615,0.3,0.3,-1.2413793103448276,7048.955489115235,0.0,1,-0.2857142857142857,0.0,6,0,0,0,0,7,2021,10,16,8,34,0,1,2,1.0,7.899224806201554
7560330,1243,0,2,2018-03-23 19:27:00,5,44.74861,-123.05173,44.74397800000001,-123.052215,0.321,236,897,229,133,31,1127,0,3,310,5,-1.0333333333333334,-1.1166666666666667,0.8551724137931035,6671.32320849435,0.0,11,-0.6428571428571429,8.955567066028066e-06,16,0,0,0,0,4,2018,3,23,19,27,0,3,0,1.0001905621445277,7.813953488372096
5007190,432,0,2,2022-04-08 10:42:30,845,25.890169,-80.188806,25.890297,-80.186079,0.17,964,267,342,139,8,444,0,1,241,839,0.23333333333333334,0.23333333333333334,-0.27586206896551724,7406.971689971295,0.0,9,1.4285714285714286,0.0,6,0,0,0,0,2,2022,4,8,10,42,30,1,0,1.0,7.976744186046516
7073597,1105,0,2,2020-03-19 20:07:45,115,27.948970000000006,-82.35407,27.948970000000006,-82.35407,0.0,229,391,479,99,8,510,0,1,338,116,0.23333333333333334,0.23333333333333334,0.30344827586206896,8206.376732545183,0.0,0,-1.1428571428571428,0.0,25,1,1,0,0,7,2020,3,19,20,7,45,3,4,1.0,8.139534883720936
4278871,207,0,2,2022-05-28 18:52:30,933,29.754826,-95.353911,29.758553000000006,-95.350959,0.313,890,57,213,93,35,748,0,0,193,925,0.7,0.7,0.08275862068965517,6538.101522725343,0.0,12,0.7142857142857143,0.0,6,0,0,0,0,2,2022,5,28,18,52,30,3,2,1.0,7.7829457364341135
4671093,328,0,2,2022-12-24 18:49:26,1183,40.752016,-73.74679499999998,40.752484,-73.746073,0.05,505,844,346,186,28,60,0,1,177,1173,-1.7666666666666666,-2.3333333333333335,-0.4689655172413793,6909.700342086807,0.0,16,1.7142857142857142,0.0,25,1,1,1,1,4,2022,12,24,18,49,26,3,2,1.0,7.86821705426357
6092016,749,0,2,2021-10-21 20:01:00,631,28.355102,-81.343499,28.355128000000004,-81.34536800000002,0.114,812,1020,357,166,8,364,0,1,194,627,0.3333333333333333,0.3333333333333333,0.2206896551724138,7370.526722608653,0.0,1,-0.14285714285714285,0.0,21,1,1,1,0,2,2021,10,21,20,1,0,3,4,1.0,7.968992248062019
7045111,1089,0,2,2020-06-17 17:55:15,228,34.93918,-82.33445999999998,34.93918,-82.33445999999998,0.0,218,341,481,89,33,288,0,1,131,228,0.0,0.0,0.6344827586206897,4482.282392450583,0.0,18,-0.14285714285714285,0.0,3,0,0,0,0,10,2020,6,17,17,55,15,2,6,1.0,7.224806201550392
6072149,740,0,2,2021-10-08 08:49:00,610,36.50888800603624,-119.5511090749762,36.50478800603624,-119.5454190749762,0.424,28,597,237,83,3,1006,0,3,140,606,-0.5666666666666667,-0.5666666666666667,0.9379310344827586,6738.746400985308,0.0,5,0.0,8.955567066028066e-06,3,0,0,0,0,4,2021,10,8,8,49,0,1,0,1.000190562144538,7.8294573643410885
5678402,603,0,2,2021-10-12 19:29:00,616,25.714894,-80.43121,25.713925,-80.43020200000002,0.092,898,401,294,139,8,481,0,1,335,612,0.36666666666666664,0.36666666666666664,0.5241379310344828,7119.422981345007,0.0,1,0.0,0.0,6,1,1,0,0,2,2021,10,12,19,29,0,3,5,1.0,7.914728682170549
4618610,308,0,2,2022-05-11 15:30:01,903,40.743246,-73.83287,40.728146,-73.88645,2.9930000000000003,1004,845,152,186,28,58,0,1,177,895,0.13333333333333333,0.13333333333333333,-0.6344827586206897,8206.376732545183,0.0,6,0.0,0.0,21,0,0,0,0,4,2022,5,11,15,30,1,2,6,1.0,8.139534883720936
5003326,428,0,2,2022-06-21 09:42:00,958,32.705238,-117.139874,32.70524,-117.138126,0.102,396,65,423,198,3,949,0,3,289,949,-0.03333333333333333,-0.03333333333333333,0.5793103448275863,7084.118889684592,-1.0,15,-0.14285714285714285,0.0,21,0,0,0,0,2,2022,6,21,9,42,0,1,5,1.0,7.906976744186051
6413014,857,0,2,2021-02-11 15:13:42,438,47.434857,-92.919305,47.432684,-92.920677,0.163,755,86,208,215,20,635,0,0,138,435,-2.5,-2.8666666666666667,-0.27586206896551724,4433.698231925541,0.0,15,-0.42857142857142855,0.0,23,0,0,0,0,3,2021,2,11,15,13,42,2,4,1.0,7.209302325581401
3750846,33,0,2,2022-09-19 06:32:30,1055,33.934589,-117.663001,33.88498,-117.644049,3.596,922,593,73,197,3,924,0,3,53,1046,-0.26666666666666666,-0.26666666666666666,0.7724137931034483,4757.1947866034725,-2.0,0,-1.1428571428571428,0.0,21,1,0,0,0,4,2022,9,19,6,32,30,1,1,1.0,7.310077519379849
7075891,1109,0,3,2020-03-20 17:47:26,119,39.7876,-86.22697,39.7876,-86.22697,0.0,123,462,220,133,13,590,0,1,96,119,-0.8666666666666667,-1.1,0.3310344827586207,5347.633294291372,0.0,8,0.8571428571428571,0.0,3,0,0,0,0,2,2020,3,20,17,47,26,2,0,1.0,7.480620155038763
7720559,1268,0,3,2019-08-07 08:58:03,28,38.33312700000001,-75.086726,38.33194,-75.0873,0.088,182,329,348,247,18,180,0,1,247,28,0.3333333333333333,0.3333333333333333,0.8,6875.234062746414,0.0,15,-0.2857142857142857,0.0,6,0,0,0,0,10,2019,8,7,8,58,3,1,6,1.0,7.860465116279075
6971142,1053,0,3,2020-05-10 20:34:49,185,38.77042,-90.22455,38.77042,-90.22455,0.0,79,732,412,216,21,666,0,0,322,185,-0.5,-0.5,-0.41379310344827586,5843.0160505827125,0.0,9,0.0,0.0,21,1,1,0,0,4,2020,5,10,20,34,49,3,3,1.0,7.612403100775198
6940435,1034,0,3,2020-05-29 16:49:02,206,40.40732,-104.98344,40.40732,-104.98344,0.0,155,641,231,122,4,800,0,2,113,206,0.7333333333333333,0.7333333333333333,-0.9103448275862069,260.5589141025692,0.0,11,0.0,0.0,6,0,0,0,0,10,2020,5,29,16,49,2,2,0,1.0,4.124031007751941
6934873,1031,0,3,2020-05-27 16:18:55,203,42.4101,-87.85499,42.4101,-87.85499,0.0,168,248,512,119,12,653,0,0,346,203,0.4,0.4,0.0,4706.229827839001,0.0,1,0.14285714285714285,0.0,6,0,0,0,0,10,2020,5,27,16,18,55,2,6,1.0,7.294573643410858
6934873,1031,0,3,2020-05-27 16:18:55,203,42.4101,-87.85499,42.4101,-87.85499,0.0,168,248,512,119,12,653,0,0,346,203,0.4,0.4,0.0,4706.229827839001,0.0,1,0.14285714285714285,0.0,6,0,0,0,0,10,2020,5,27,16,18,55,2,6,1.0,7.294573643410858
7000558,1067,0,3,2020-06-22 18:04:36,235,39.07232,-94.37865,39.06338,-94.37404,0.665,147,634,218,110,21,668,0,0,187,235,0.5666666666666667,0.5666666666666667,-0.3310344827586207,3861.2521003641364,0.0,8,1.0,0.0,6,0,0,0,0,2,2020,6,22,18,4,36,3,1,1.0,7.015503875968998
6973346,1055,0,3,2020-05-11 07:04:05,186,41.15733,-112.02438,41.15733,-112.02438,0.0,257,715,405,242,36,813,0,2,237,186,-0.13333333333333333,-0.13333333333333333,-0.6344827586206897,353.6576134185237,0.0,12,0.0,0.0,6,0,0,0,0,4,2020,5,11,7,4,5,1,1,1.0,4.379844961240312
6996184,1066,0,3,2020-05-22 18:02:19,198,35.70179,-78.66923,35.66539,-78.69946,3.034,246,661,388,236,24,233,0,1,276,198,0.4,0.4,-0.1103448275862069,6057.405386835217,0.0,18,0.0,0.0,21,0,0,0,0,10,2020,5,22,18,2,19,3,0,1.0,7.666666666666672
7173917,1171,0,3,2020-01-15 01:12:53,87,41.87534,-87.65185,41.87536,-87.64986999999998,0.102,187,927,70,51,12,662,0,0,196,87,-1.2666666666666666,-1.2666666666666666,0.8275862068965517,5693.644668043616,-2.0,2,-0.7142857142857143,0.0,6,1,1,1,1,2,2020,1,15,1,12,53,0,6,1.0,7.573643410852718
6940435,1034,0,3,2020-05-29 16:49:02,206,40.40732,-104.98344,40.40732,-104.98344,0.0,155,641,231,122,4,800,0,2,113,206,0.7333333333333333,0.7333333333333333,-0.9103448275862069,260.5589141025692,0.0,11,0.0,0.0,6,0,0,0,0,10,2020,5,29,16,49,2,2,0,1.0,4.124031007751941
7016607,1078,0,3,2020-06-29 14:24:22,246,35.70335,-78.58887,35.70335,-78.58887,0.0,171,189,176,236,24,230,0,1,276,246,0.6333333333333333,0.6333333333333333,-0.027586206896551724,5723.270890736277,0.0,7,0.0,0.0,25,0,0,0,0,10,2020,6,29,14,24,22,2,1,1.0,7.581395348837212
7231995,1188,0,3,2020-01-03 15:20:52,82,40.53109,-74.38041,40.52525,-74.38855,0.588,245,957,134,140,26,24,0,1,176,82,-0.6666666666666666,-0.6666666666666666,0.6896551724137931,6637.815319075139,0.0,0,-1.1428571428571428,0.0,3,0,0,0,0,10,2020,1,3,15,20,52,2,0,1.0,7.806201550387602
7147386,1159,0,3,2020-04-24 09:12:31,168,37.92824,-122.38369,37.92824,-122.38369,0.0,110,767,396,50,3,1052,0,3,44,168,0.0,0.0,-0.496551724137931,7703.771303046746,0.0,12,-0.42857142857142855,0.0,6,0,0,0,0,4,2020,4,24,9,12,31,1,0,1.0,8.038759689922484
7107658,1133,0,3,2020-04-05 06:19:04,142,34.05721,-117.29796,34.05721,-117.29796,0.0,151,723,91,197,3,958,0,3,293,142,-0.43333333333333335,-0.43333333333333335,0.3586206896551724,3608.428703726568,0.0,11,-0.42857142857142855,0.0,14,1,0,0,0,4,2020,4,5,6,19,4,1,3,1.0,6.922480620155043
7107658,1133,0,3,2020-04-05 06:19:04,142,34.05721,-117.29796,34.05721,-117.29796,0.0,151,723,91,197,3,958,0,3,293,142,-0.43333333333333335,-0.43333333333333335,0.3586206896551724,3608.428703726568,0.0,11,-0.42857142857142855,0.0,14,1,0,0,0,4,2020,4,5,6,19,4,1,3,1.0,6.922480620155043
7720559,1268,0,3,2019-08-07 08:58:03,28,38.33312700000001,-75.086726,38.33194,-75.0873,0.088,182,329,348,247,18,180,0,1,247,28,0.3333333333333333,0.3333333333333333,0.8,6875.234062746414,0.0,15,-0.2857142857142857,0.0,6,0,0,0,0,10,2019,8,7,8,58,3,1,6,1.0,7.860465116279075
7708507,1264,0,3,2019-07-12 15:47:36,24,41.71862,-87.62521,41.71513,-87.63004000000002,0.347,860,765,70,51,12,663,0,0,196,24,0.6,0.6,-0.496551724137931,5099.374265581323,0.0,18,0.14285714285714285,0.0,6,0,0,0,0,4,2019,7,12,15,47,36,2,0,1.0,7.410852713178299
6934873,1031,0,3,2020-05-27 16:18:55,203,42.4101,-87.85499,42.4101,-87.85499,0.0,168,248,512,119,12,653,0,0,346,203,0.4,0.4,0.0,4706.229827839001,0.0,1,0.14285714285714285,0.0,6,0,0,0,0,10,2020,5,27,16,18,55,2,6,1.0,7.294573643410858
7000558,1067,0,3,2020-06-22 18:04:36,235,39.07232,-94.37865,39.06338,-94.37404,0.665,147,634,218,110,21,668,0,0,187,235,0.5666666666666667,0.5666666666666667,-0.3310344827586207,3861.2521003641364,0.0,8,1.0,0.0,6,0,0,0,0,2,2020,6,22,18,4,36,3,1,1.0,7.015503875968998
7037513,1086,0,3,2020-06-14 18:48:16,224,42.39695,-83.21822,42.39695,-83.21822,0.0,143,847,116,241,19,595,0,1,351,224,0.0,0.0,-0.6896551724137931,5964.764396799727,0.0,2,0.2857142857142857,0.0,6,0,0,0,0,4,2020,6,14,18,48,16,3,3,1.0,7.643410852713183
7231995,1188,0,3,2020-01-03 15:20:52,82,40.53109,-74.38041,40.52525,-74.38855,0.588,245,957,134,140,26,24,0,1,176,82,-0.6666666666666666,-0.6666666666666666,0.6896551724137931,6637.815319075139,0.0,0,-1.1428571428571428,0.0,3,0,0,0,0,10,2020,1,3,15,20,52,2,0,1.0,7.806201550387602
7708507,1264,0,3,2019-07-12 15:47:36,24,41.71862,-87.62521,41.71513,-87.63004000000002,0.347,860,765,70,51,12,663,0,0,196,24,0.6,0.6,-0.496551724137931,5099.374265581323,0.0,18,0.14285714285714285,0.0,6,0,0,0,0,4,2019,7,12,15,47,36,2,0,1.0,7.410852713178299
7231995,1188,0,3,2020-01-03 15:20:52,82,40.53109,-74.38041,40.52525,-74.38855,0.588,245,957,134,140,26,24,0,1,176,82,-0.6666666666666666,-0.6666666666666666,0.6896551724137931,6637.815319075139,0.0,0,-1.1428571428571428,0.0,3,0,0,0,0,10,2020,1,3,15,20,52,2,0,1.0,7.806201550387602
7705234,1263,0,3,2019-07-05 15:31:53,23,40.80517800000001,-73.29164399999998,40.80516,-73.293892,0.118,159,146,94,219,28,75,0,1,116,23,0.3,0.3,0.6620689655172414,7298.06868634849,0.0,10,0.7142857142857143,0.0,3,0,0,0,0,2,2019,7,5,15,31,53,2,0,1.0,7.953488372093027
7000558,1067,0,3,2020-06-22 18:04:36,235,39.07232,-94.37865,39.06338,-94.37404,0.665,147,634,218,110,21,668,0,0,187,235,0.5666666666666667,0.5666666666666667,-0.3310344827586207,3861.2521003641364,0.0,8,1.0,0.0,6,0,0,0,0,2,2020,6,22,18,4,36,3,1,1.0,7.015503875968998
7245505,1193,0,3,2019-12-30 08:00:33,81,32.92581,-96.82655,32.92572,-96.81858,0.462,124,835,108,55,35,739,0,0,5,81,-1.0666666666666667,-1.2333333333333334,0.3310344827586207,5489.690468088469,0.0,9,-0.2857142857142857,0.0,6,0,0,0,0,4,2019,12,30,8,0,33,1,1,1.0,7.519379844961245
7276970,1206,0,3,2019-10-03 17:52:08,50,38.345901,-104.62002,38.34313,-104.61996,0.191,208,729,386,184,4,804,0,2,266,50,-0.03333333333333333,-0.03333333333333333,-0.8275862068965517,353.6576134185237,0.0,3,0.5714285714285714,0.0,6,0,0,0,0,4,2019,10,3,17,52,8,2,4,1.0,4.379844961240312
6934873,1031,0,3,2020-05-27 16:18:55,203,42.4101,-87.85499,42.4101,-87.85499,0.0,168,248,512,119,12,653,0,0,346,203,0.4,0.4,0.0,4706.229827839001,0.0,1,0.14285714285714285,0.0,6,0,0,0,0,10,2020,5,27,16,18,55,2,6,1.0,7.294573643410858
7075891,1109,0,3,2020-03-20 17:47:26,119,39.7876,-86.22697,39.7876,-86.22697,0.0,123,462,220,133,13,590,0,1,96,119,-0.8666666666666667,-1.1,0.3310344827586207,5347.633294291372,0.0,8,0.8571428571428571,0.0,3,0,0,0,0,2,2020,3,20,17,47,26,2,0,1.0,7.480620155038763
7134975,1153,0,3,2020-04-18 20:05:16,162,25.77748,-80.16365,25.77748,-80.16365,0.0,156,669,295,139,8,400,0,1,202,162,0.43333333333333335,0.43333333333333335,0.4413793103448276,7406.971689971295,0.0,3,-0.2857142857142857,0.0,6,1,0,0,0,2,2020,4,18,20,5,16,3,2,1.0,7.976744186046516
7705234,1263,0,3,2019-07-05 15:31:53,23,40.80517800000001,-73.29164399999998,40.80516,-73.293892,0.118,159,146,94,219,28,75,0,1,116,23,0.3,0.3,0.6620689655172414,7298.06868634849,0.0,10,0.7142857142857143,0.0,3,0,0,0,0,2,2019,7,5,15,31,53,2,0,1.0,7.953488372093027
7231995,1188,0,3,2020-01-03 15:20:52,82,40.53109,-74.38041,40.52525,-74.38855,0.588,245,957,134,140,26,24,0,1,176,82,-0.6666666666666666,-0.6666666666666666,0.6896551724137931,6637.815319075139,0.0,0,-1.1428571428571428,0.0,3,0,0,0,0,10,2020,1,3,15,20,52,2,0,1.0,7.806201550387602
6996184,1066,0,3,2020-05-22 18:02:19,198,35.70179,-78.66923,35.66539,-78.69946,3.034,246,661,388,236,24,233,0,1,276,198,0.4,0.4,-0.1103448275862069,6057.405386835217,0.0,18,0.0,0.0,21,0,0,0,0,10,2020,5,22,18,2,19,3,0,1.0,7.666666666666672
7108041,1135,0,3,2020-04-06 08:32:17,144,40.74801,-74.16686999999997,40.74801,-74.16686999999997,0.0,116,735,328,72,26,14,0,1,95,144,-0.5,-0.5,0.08275862068965517,7591.373293759937,0.0,5,0.14285714285714285,0.0,6,0,0,0,0,4,2020,4,6,8,32,17,1,1,1.0,8.015503875968998
6940435,1034,0,3,2020-05-29 16:49:02,206,40.40732,-104.98344,40.40732,-104.98344,0.0,155,641,231,122,4,800,0,2,113,206,0.7333333333333333,0.7333333333333333,-0.9103448275862069,260.5589141025692,0.0,11,0.0,0.0,6,0,0,0,0,10,2020,5,29,16,49,2,2,0,1.0,4.124031007751941
6973895,1056,0,3,2020-05-11 17:11:44,188,37.89687,-122.1022,37.89687,-122.1022,0.0,210,583,242,50,3,1038,0,3,44,188,-0.23333333333333334,-0.23333333333333334,0.6896551724137931,6909.700342086807,-6.0,14,1.2857142857142858,8.955567066028066e-06,16,0,0,0,0,4,2020,5,11,17,11,44,2,1,1.0001905621441844,7.86821705426357
7107658,1133,0,3,2020-04-05 06:19:04,142,34.05721,-117.29796,34.05721,-117.29796,0.0,151,723,91,197,3,958,0,3,293,142,-0.43333333333333335,-0.43333333333333335,0.3586206896551724,3608.428703726568,0.0,11,-0.42857142857142855,0.0,14,1,0,0,0,4,2020,4,5,6,19,4,1,3,1.0,6.922480620155043
6973895,1056,0,3,2020-05-11 17:11:44,188,37.89687,-122.1022,37.89687,-122.1022,0.0,210,583,242,50,3,1038,0,3,44,188,-0.23333333333333334,-0.23333333333333334,0.6896551724137931,6909.700342086807,-6.0,14,1.2857142857142858,8.955567066028066e-06,16,0,0,0,0,4,2020,5,11,17,11,44,2,1,1.0001905621441844,7.86821705426357
7016607,1078,0,3,2020-06-29 14:24:22,246,35.70335,-78.58887,35.70335,-78.58887,0.0,171,189,176,236,24,230,0,1,276,246,0.6333333333333333,0.6333333333333333,-0.027586206896551724,5723.270890736277,0.0,7,0.0,0.0,25,0,0,0,0,10,2020,6,29,14,24,22,2,1,1.0,7.581395348837212
6934873,1031,0,3,2020-05-27 16:18:55,203,42.4101,-87.85499,42.4101,-87.85499,0.0,168,248,512,119,12,653,0,0,346,203,0.4,0.4,0.0,4706.229827839001,0.0,1,0.14285714285714285,0.0,6,0,0,0,0,10,2020,5,27,16,18,55,2,6,1.0,7.294573643410858
7000558,1067,0,3,2020-06-22 18:04:36,235,39.07232,-94.37865,39.06338,-94.37404,0.665,147,634,218,110,21,668,0,0,187,235,0.5666666666666667,0.5666666666666667,-0.3310344827586207,3861.2521003641364,0.0,8,1.0,0.0,6,0,0,0,0,2,2020,6,22,18,4,36,3,1,1.0,7.015503875968998
6971142,1053,0,3,2020-05-10 20:34:49,185,38.77042,-90.22455,38.77042,-90.22455,0.0,79,732,412,216,21,666,0,0,322,185,-0.5,-0.5,-0.41379310344827586,5843.0160505827125,0.0,9,0.0,0.0,21,1,1,0,0,4,2020,5,10,20,34,49,3,3,1.0,7.612403100775198
7173917,1171,0,3,2020-01-15 01:12:53,87,41.87534,-87.65185,41.87536,-87.64986999999998,0.102,187,927,70,51,12,662,0,0,196,87,-1.2666666666666666,-1.2666666666666666,0.8275862068965517,5693.644668043616,-2.0,2,-0.7142857142857143,0.0,6,1,1,1,1,2,2020,1,15,1,12,53,0,6,1.0,7.573643410852718
